utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,9,0.0,23567,476386664580040,14,35.0,-246.97976684570312,0.09350000321865082,16,0.0,0.0,1575420000,,,,0,,6,0.0,30.7,-1464.36083984375,22.583337783813477,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,10,0.0,23567,476386658425503,16,33.8,90.2531509399414,0.10740000009536743,16,0.0,0.0,1575420000,,,,0,,6,0.0,29.499999999999996,-1464.36083984375,22.583337783813477,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,11,0.0,23567,476386666925062,16,34.2,-54.14949417114258,0.10740000009536743,16,0.0,0.0,1575420000,,,,0,,6,0.0,29.900000000000002,-1464.36083984375,22.583337783813477,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,12,0.0,23567,476386653943626,12,36.4,192.62149047851562,0.07999999821186066,16,0.0,0.0,1575420000,,,,0,,6,0.0,32.1,-1464.36083984375,22.583337783813477,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,16,0.0,23567,476386650260527,21,30.6,391.1910400390625,11.701319694519043,16,0.0,0.0,1575420000,,,,0,,6,0.0,26.3,-1464.36083984375,22.583337783813477,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,25,0.0,23567,476386655097897,7,41.5,378.0278625488281,0.06200000271201134,16,0.0,0.0,1575420000,,,,0,,6,0.0,37.2,-1464.36083984375,22.583337783813477,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613968743,143613437000000,18,,-1458505573306770147,0.40654850006103516,1268.4366665780544,-0.5721315540653671,6.676248419920189,406,36,0.0,23567,476386658044420,16,33.8,-270.6788635253906,5.81620979309082,16,0.0,0.0,1575420000,,,,0,,6,0.0,29.499999999999996,-1464.36083984375,22.583337783813477,,,C,156912110102214,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,5,0.0,16399,476387670189200,10,38.2,433.91387939453125,0.053599998354911804,16,0.0,0.0,1575420000,,,,0,,1,0.0,34.6,0.0,0.0,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,10,0.0,16399,476387666758445,10,38.5,-307.0340881347656,0.047600001096725464,16,0.0,0.0,1575420000,,,,0,,1,0.0,34.9,0.0,0.0,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,11,0.0,16399,476387664233416,13,35.0,420.11114501953125,0.09109999984502792,16,0.0,0.0,1575420000,,,,0,,1,0.0,31.4,0.0,0.0,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,13,0.0,16399,476387676121477,21,29.6,455.394775390625,0.27470001578330994,16,0.0,0.0,1575420000,,,,0,,1,0.0,26.0,0.0,0.0,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,15,0.0,16399,476387682301723,11,36.7,191.04168701171875,0.07620000839233398,16,0.0,0.0,1575420000,,,,0,,1,0.0,33.1,0.0,0.0,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,18,0.0,16399,476387675499901,7,41.0,-405.0284729003906,0.05000000074505806,16,0.0,0.0,1575420000,,,,0,,1,0.0,37.4,0.0,0.0,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,20,0.0,16399,476387676079857,13,34.7,446.3187561035156,0.07909999787807465,16,0.0,0.0,1575420000,,,,0,,1,0.0,31.1,0.0,0.0,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,23,0.0,16399,476387675847612,8,39.7,-147.7959442138672,0.05299999937415123,16,0.0,0.0,1575420000,,,,0,,1,0.0,36.1,0.0,0.0,,,C,156913112827370,,,,,,,,,,,,,,,,,
1774613969749,143614443000000,18,,-1458505573306359222,-0.6505279541015625,1293.4950646013021,-10.465476621887085,6.649549320846797,407,25,0.0,16399,476387665770118,10,37.9,361.9302978515625,0.04609999805688858,16,0.0,0.0,1575420000,,,,0,,1,0.0,34.3,0.0,0.0,,,C,156913112827370,,,,,,,,,,,,,,,,,
